tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
3885,1,3883,Phaseolus vulgaris,"",eukaryota,false,,,,,,,,,,,,,,,,0.026666836623305414,4,,,96.725,31.0,10^-10.9207,,,,,,0
3877,2,3877,Medicago,medics,eukaryota,false,,,,0.06000038240243718,9,,,90.7268,43.0,10^-11.774,,,,,,0.026666836623305414,4,,,81.875,28.0,10^-7.50348,,,,,"[70936, 47085, 3880]",0
70936,1,3877,Medicago arabica,"",eukaryota,false,,,,0.033333545779131765,5,,,89.5176,42.0,10^-10.2407,,,,,,,,,,,,,,,,,,0
47085,1,3877,Medicago lupulina,"",eukaryota,false,,,,0.02000012746747906,3,,,91.4527,46.6667,10^-14.8689,,,,,,,,,,,,,,,,,,0
3880,1,3877,Medicago truncatula,barrel medic,eukaryota,false,,,,0.006666709155826353,1,,,94.595,37.0,10^-10.1556,,,,,,0.026666836623305414,4,,,81.875,28.0,10^-7.50348,,,,,,0
3869,2,3869,Lupinus,"",eukaryota,false,,,,0.04000025493495812,6,,,89.3882,49.3333,10^-13.7178,,,,,,54.927016734853325,8239,17,7906,78.4945,81.6012,10^-45.1433,,,,,"[3871, 3870]",0
3871,1,3869,Lupinus angustifolius,narrow-leaved blue lupine,eukaryota,false,,,,0.04000025493495812,6,,,89.3882,49.3333,10^-13.7178,,,,,,0.38000242188210215,57,1,55,85.1447,146.86,10^-83.639,,,,,,0
3870,1,3869,Lupinus albus,white lupine,eukaryota,false,,,,,,,,,,,,,,,,54.54701431297122,8182,16,7851,78.4443,81.1082,10^-44.8525,,,,,,0
3867,2,3867,Lotus,"",eukaryota,false,,,,0.006666709155826353,1,,,91.667,36.0,10^-8.10892,,,,,,,,,,,,,,,,,[34305],0
34305,1,3867,Lotus japonicus,"",eukaryota,false,,,,0.006666709155826353,1,,,91.667,36.0,10^-8.10892,,,,,,,,,,,,,,,,,,0
3846,2,3846,Glycine,"",eukaryota,false,,,,,,,,,,,,,,,,0.026666836623305414,4,,,66.925,31.75,10^-6.38748,,,,,"[3848, 3847]",0
3848,1,3846,Glycine soja,"",eukaryota,false,,,,,,,,,,,,,,,,0.02000012746747906,3,,,60.0667,31.6667,10^-4.59431,,,,,,0
3847,1,3846,Glycine max,soybean,eukaryota,false,,,,,,,,,,,,,,,,0.006666709155826353,1,,,87.5,32.0,10^-11.767,,,,,,0
