tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_name,uploader,overall_job_status,runtime_seconds,total_reads,passed_filters,passed_filters_percent,host_organism,total_ercc_reads,subsampled_fraction,quality_control,compression_ratio,reads_after_bowtie2_ercc_filtered,reads_after_fastp,reads_after_bowtie2_host_filtered,reads_after_hisat2_host_filtered,reads_after_czid_dedup,sample_type,nucleotide_type,state,species,lineage,family
2845416,1,1623305,Skunavirus LP9404,,viruses,False,0.0091065229696196,1.0,,,98.98,98.0,10^-52.9622,,,,,,,,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Skunavirus LP9404', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845412,1,1623305,Skunavirus LP0903,,viruses,False,0.0091065229696196,1.0,,,98.113,53.0,10^-22.3508,,,,,,,,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Skunavirus LP0903', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845402,1,1623305,Skunavirus CHPC965,,viruses,False,,,,,,,,0.0091065229696196,1.0,,,100.0,32.0,10^-12.9469,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Skunavirus CHPC965', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845178,1,1623305,Skunavirus sv63302,,viruses,False,0.0091065229696196,1.0,,,100.0,90.0,10^-48.8821,,,,,,,,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Skunavirus sv63302', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845176,1,1623305,Skunavirus sv62605,,viruses,False,,,,,,,,0.0091065229696196,1.0,,,100.0,26.0,10^-6.72584,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Skunavirus sv62605', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845148,1,1623305,Skunavirus sv05601,,viruses,False,,,,,,,,0.0091065229696196,1.0,,,100.0,26.0,10^-6.72125,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Skunavirus sv05601', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2777326,1,1623305,Lactococcus phage FB3,,viruses,True,0.0091065229696196,1.0,,,100.0,90.0,10^-48.8821,,,,,,,,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Lactococcus phage FB3', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
494269,1,1623305,Skunavirus bibb29,,viruses,True,0.0091065229696196,1.0,,,100.0,83.0,10^-44.114,,,,,,,,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Skunavirus bibb29', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1623303,2,1623303,Brussowvirus,,viruses,True,0.0182130459392393,2.0,,,100.0,45.0,10^-18.3048,,,,,,,,"[3059798, 2419638]",0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Brussowvirus', 'family': 'Aliceevansviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Aliceevansviridae
3059798,1,1623303,Brussowvirus CHPC1230,,viruses,True,0.0091065229696196,1.0,,,100.0,45.0,10^-18.3048,,,,,,,,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Brussowvirus CHPC1230', 'genus': 'Brussowvirus', 'family': 'Aliceevansviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Aliceevansviridae
2419638,1,1623303,Streptococcus phage SW18,,viruses,True,0.0091065229696196,1.0,,,100.0,45.0,10^-18.3048,,,,,,,,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Brussowvirus SW18', 'genus': 'Brussowvirus', 'family': 'Aliceevansviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Aliceevansviridae
1623286,2,1623286,Casadabanvirus,,viruses,True,,,,,,,,0.0182130459392393,2.0,,,100.0,32.5,10^-14.0472,[2966556],0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Casadabanvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2966556,1,1623286,Pseudomonas phage ZCPA1,,viruses,True,,,,,,,,0.0182130459392393,2.0,,,100.0,32.5,10^-14.0472,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Pseudomonas phage ZCPA1', 'genus': 'Casadabanvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1623283,2,1623283,Chivirus,,viruses,True,0.0637456607873376,7.0,,,97.3753,38.1429,10^-12.2992,,,,,,,,[1005056],0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Chivirus', 'family': 'Casjensviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Casjensviridae
1005056,1,1623283,Chivirus iEPS5,,viruses,True,0.0637456607873376,7.0,,,97.3753,38.1429,10^-12.2992,,,,,,,,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Chivirus iEPS5', 'genus': 'Chivirus', 'family': 'Casjensviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Casjensviridae
1511853,2,1511853,Alphanudivirus,,viruses,False,,,,,,,,9.80772523828037,1077.0,30.0,1032.0,46.7928,149.37,10^-38.3548,"[3051618, 3051617, 3051616, 3051615, 3048239, 3047860, 3047810]",0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Alphanudivirus', 'family': 'Nudiviridae', 'order': 'Lefavirales', 'class': 'Naldaviricetes', 'acellular root': 'Viruses'})",Nudiviridae
3051618,1,1511853,Alphanudivirus tertidromelanogasteris,,viruses,False,,,,,,,,3.95223096881493,434.0,7.0,427.0,45.8781,113.182,10^-27.7584,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Alphanudivirus tertidromelanogasteris', 'genus': 'Alphanudivirus', 'family': 'Nudiviridae', 'order': 'Lefavirales', 'class': 'Naldaviricetes', 'acellular root': 'Viruses'})",Nudiviridae
3051617,1,1511853,Alphanudivirus quartudromelanogasteris,,viruses,False,,,,,,,,0.1730239364227734,19.0,1.0,10.0,56.6263,55.3158,10^-7.94141,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Alphanudivirus quartudromelanogasteris', 'genus': 'Alphanudivirus', 'family': 'Nudiviridae', 'order': 'Lefavirales', 'class': 'Naldaviricetes', 'acellular root': 'Viruses'})",Nudiviridae
3051616,1,1511853,Alphanudivirus dromelanogasteris,,viruses,False,,,,,,,,1.3568719224733288,149.0,4.0,142.0,47.3546,175.282,10^-43.5615,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Alphanudivirus dromelanogasteris', 'genus': 'Alphanudivirus', 'family': 'Nudiviridae', 'order': 'Lefavirales', 'class': 'Naldaviricetes', 'acellular root': 'Viruses'})",Nudiviridae
3051615,1,1511853,Alphanudivirus alterdromelanogasteris,,viruses,False,,,,,,,,2.2857372653745336,251.0,8.0,244.0,47.5661,221.929,10^-63.8004,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Alphanudivirus alterdromelanogasteris', 'genus': 'Alphanudivirus', 'family': 'Nudiviridae', 'order': 'Lefavirales', 'class': 'Naldaviricetes', 'acellular root': 'Viruses'})",Nudiviridae
3048239,1,1511853,Alphanudivirus oryrhinocerotis,,viruses,False,,,,,,,,0.6829892227214742,75.0,4.0,63.0,50.0736,106.486,10^-23.9913,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Alphanudivirus oryrhinocerotis', 'genus': 'Alphanudivirus', 'family': 'Nudiviridae', 'order': 'Lefavirales', 'class': 'Naldaviricetes', 'acellular root': 'Viruses'})",Nudiviridae
3047860,1,1511853,Alphanudivirus grybimaculati,,viruses,False,,,,,,,,0.1001717526658162,11.0,1.0,11.0,52.564,78.0,10^-25.3325,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Alphanudivirus grybimaculati', 'genus': 'Alphanudivirus', 'family': 'Nudiviridae', 'order': 'Lefavirales', 'class': 'Naldaviricetes', 'acellular root': 'Viruses'})",Nudiviridae
3047810,1,1511853,Alphanudivirus droinnubilae,,viruses,False,,,,,,,,1.2567001698075124,138.0,5.0,135.0,44.1662,145.787,10^-33.31,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Alphanudivirus droinnubilae', 'genus': 'Alphanudivirus', 'family': 'Nudiviridae', 'order': 'Lefavirales', 'class': 'Naldaviricetes', 'acellular root': 'Viruses'})",Nudiviridae
1299308,2,1299308,Quaranjavirus,,viruses,False,,,,,,,,0.0637456607873376,7.0,,,73.8714,28.7143,10^-5.60561,[1608131],0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Quaranjavirus', 'family': 'Orthomyxoviridae', 'order': 'Articulavirales', 'class': 'Insthoviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthomyxoviridae
1608131,1,1299308,Wuhan Mosquito Virus 6,,viruses,False,,,,,,,,0.0637456607873376,7.0,,,73.8714,28.7143,10^-5.60561,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Wuhan Mosquito Virus 6', 'genus': 'Quaranjavirus', 'family': 'Orthomyxoviridae', 'order': 'Articulavirales', 'class': 'Insthoviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthomyxoviridae
694002,2,694002,Betacoronavirus,,viruses,False,0.0364260918784786,4.0,,,98.278,42.25,10^-15.4187,,,,,,,,[694009],1,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Betacoronavirus', 'subfamily': 'Orthocoronavirinae', 'family': 'Coronaviridae', 'suborder': 'Cornidovirineae', 'order': 'Nidovirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Coronaviridae
694009,1,694002,Severe acute respiratory syndrome-related coronavirus,,viruses,False,0.0364260918784786,4.0,,,98.278,42.25,10^-15.4187,,,,,,,,,1,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Betacoronavirus pandemicum', 'subgenus': 'Sarbecovirus', 'genus': 'Betacoronavirus', 'subfamily': 'Orthocoronavirinae', 'family': 'Coronaviridae', 'suborder': 'Cornidovirineae', 'order': 'Nidovirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Coronaviridae
542837,2,542837,Zindervirus,,viruses,True,,,,,,,,0.0546391378177179,6.0,1.0,6.0,100.0,63.0,10^-40.821,[194966],0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Zindervirus', 'subfamily': 'Molineuxvirinae', 'family': 'Autosignataviridae', 'order': 'Autographivirales', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Autosignataviridae
194966,1,542837,Zindervirus SP6,,viruses,True,,,,,,,,0.0546391378177179,6.0,1.0,6.0,100.0,63.0,10^-40.821,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Zindervirus SP6', 'genus': 'Zindervirus', 'subfamily': 'Molineuxvirinae', 'family': 'Autosignataviridae', 'order': 'Autographivirales', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Autosignataviridae
325455,2,325455,Gammapapillomavirus,,viruses,False,0.0182130459392393,2.0,,,98.995,99.5,10^-53.985,,,,,,,,[1175849],0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Gammapapillomavirus', 'subfamily': 'Firstpapillomavirinae', 'family': 'Papillomaviridae', 'order': 'Zurhausenvirales', 'class': 'Papovaviricetes', 'phylum': 'Cossaviricota', 'kingdom': 'Shotokuvirae', 'realm': 'Monodnaviria', 'acellular root': 'Viruses'})",Papillomaviridae
1175849,1,325455,Gammapapillomavirus 7,,viruses,False,0.0182130459392393,2.0,,,98.995,99.5,10^-53.985,,,,,,,,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Gammapapillomavirus 7', 'genus': 'Gammapapillomavirus', 'subfamily': 'Firstpapillomavirinae', 'family': 'Papillomaviridae', 'order': 'Zurhausenvirales', 'class': 'Papovaviricetes', 'phylum': 'Cossaviricota', 'kingdom': 'Shotokuvirae', 'realm': 'Monodnaviria', 'acellular root': 'Viruses'})",Papillomaviridae
208294,2,208294,Seadornavirus,,viruses,False,0.1183847986050555,13.0,1.0,12.0,83.473,203.462,10^-43.0332,0.1274913215746752,14.0,,,93.0071,26.9286,10^-7.60603,[246280],0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Seadornavirus', 'family': 'Sedoreoviridae', 'order': 'Reovirales', 'class': 'Resentoviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Sedoreoviridae
246280,1,208294,Liao ning virus,,viruses,False,0.1183847986050555,13.0,1.0,12.0,83.473,203.462,10^-43.0332,0.1274913215746752,14.0,,,93.0071,26.9286,10^-7.60603,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Seadornavirus liaoningense', 'genus': 'Seadornavirus', 'family': 'Sedoreoviridae', 'order': 'Reovirales', 'class': 'Resentoviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Sedoreoviridae
186846,2,186846,Salasvirus,,viruses,True,0.0546391378177179,6.0,,,97.4228,38.8333,10^-12.7651,,,,,,,,[2843779],0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Salasvirus', 'subfamily': 'Picovirinae', 'family': 'Salasmaviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Salasmaviridae
2843779,1,186846,Salasvirus PZA,,viruses,True,0.0546391378177179,6.0,,,97.4228,38.8333,10^-12.7651,,,,,,,,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Salasvirus PZA', 'genus': 'Salasvirus', 'subfamily': 'Picovirinae', 'family': 'Salasmaviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Salasmaviridae
186794,2,186794,Lederbergvirus,,viruses,True,,,,,,,,0.0091065229696196,1.0,,,96.8,31.0,10^-9.60555,[1090133],0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Lederbergvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1090133,1,186794,Enterobacteria phage IME10,,viruses,True,,,,,,,,0.0091065229696196,1.0,,,96.8,31.0,10^-9.60555,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Enterobacteria phage IME10', 'genus': 'Lederbergvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
186783,2,186783,Ourmiavirus,,viruses,False,,,,,,,,0.0273195689088589,3.0,,,80.8,33.0,10^-8.39106,"[2741844, 2741801]",0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Ourmiavirus', 'family': 'Botourmiaviridae', 'order': 'Ourlivirales', 'class': 'Miaviricetes', 'phylum': 'Lenarviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Botourmiaviridae
2741844,1,186783,Erysiphe necator associated ourmia-like virus 64,,viruses,False,,,,,,,,0.0182130459392393,2.0,,,90.9,33.0,10^-9.15965,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Erysiphe necator associated ourmia-like virus 64', 'family': 'Botourmiaviridae', 'order': 'Ourlivirales', 'class': 'Miaviricetes', 'phylum': 'Lenarviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Botourmiaviridae
2741801,1,186783,Erysiphe necator associated ourmia-like virus 21,,viruses,False,,,,,,,,0.0091065229696196,1.0,,,60.6,33.0,10^-6.85387,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Penoulivirus alphaerysiphe', 'genus': 'Penoulivirus', 'family': 'Botourmiaviridae', 'order': 'Ourlivirales', 'class': 'Miaviricetes', 'phylum': 'Lenarviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Botourmiaviridae
104394,2,104394,Picobirnavirus,,viruses,False,,,,,,,,0.3460478728455469,38.0,,,91.8737,27.3158,10^-9.3302,[1907787],0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Orthopicobirnavirus', 'family': 'Picobirnaviridae', 'order': 'Durnavirales', 'class': 'Duplopiviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Picobirnaviridae
1907787,1,104394,Picobirnavirus sp.,,viruses,False,,,,,,,,0.3460478728455469,38.0,,,91.8737,27.3158,10^-9.3302,,0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Picobirnavirus sp.', 'genus': 'Orthopicobirnavirus', 'family': 'Picobirnaviridae', 'order': 'Durnavirales', 'class': 'Duplopiviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Picobirnaviridae
12270,2,12270,Nepovirus,,viruses,False,0.0273195689088589,3.0,,,96.5813,39.0,10^-12.42,,,,,,,,[3047374],0,M7,José Carlos Marin Montesino,COMPLETE,14734,109812128,1975334,1.799,Mosquito,732,1.0,77.741,2.6,109811396,85368706,2478610,2469118,759778,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Nepovirus', 'subfamily': 'Comovirinae', 'family': 'Secoviridae', 'order': 'Picornavirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Secoviridae
