Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
PM2577_R1_unpaired	(1, 37.03145544657534)	(2, 37.1316151827964)	(3, 37.81672922191283)	(4, 37.73825678864419)	(5, 37.67908715853497)	(6, 37.911706134140964)	(7, 37.911866436648054)	(8, 38.41518320296897)	(9, 38.301603939840675)	(10, 38.31516024660449)	(12, 38.525126328975304)	(14, 38.56984811482654)	(16, 38.75219744390102)	(18, 38.771312211058)	(20, 38.86570628427936)	(22, 38.83348765837677)	(24, 38.86674099049816)	(26, 38.58209194481354)	(28, 38.6596342169767)	(30, 38.62657429331496)	(32, 38.64869066683665)	(34, 38.663601268422624)	(36, 38.63682711969936)	(38, 38.60950686796054)	(40, 38.629482535085415)	(42, 38.64084760531432)	(44, 38.594899592404744)	(46, 38.585957790781706)	(48, 38.54038236503988)	(50, 38.58947718210149)	(52, 38.60203454381531)	(54, 38.58899236413967)	(56, 38.64546876431078)	(58, 38.64752641712887)	(60, 38.66699980652082)	(62, 38.66629585647315)	(64, 38.669144436819835)	(66, 38.68109996670973)	(68, 38.6557928329664)	(70, 38.659300417211576)	(72, 38.6450296078988)	(74, 38.63772667150721)	(76, 38.64344973180215)	(78, 38.58980815807108)	(80, 38.62468684765334)	(82, 38.50417849780342)	(84, 38.62768503023416)	(86, 38.626285119924134)	(88, 38.63537340524014)	(90, 38.62628360353228)	(92, 38.66555647988106)	(94, 38.66854512498595)	(96, 38.681720884320725)	(98, 38.75011635442226)	(100, 39.592245830304975)
PM2577_R2_paired	(1, 39.131509279666155)	(2, 39.45007570870519)	(3, 39.616423171302024)	(4, 39.6537172366559)	(5, 39.67845584291719)	(6, 39.65883078906984)	(7, 39.601136129353556)	(8, 39.66307364991258)	(9, 39.72928927978052)	(10, 39.738219072732164)	(12, 39.73917031100905)	(14, 39.75344863789803)	(16, 39.70874363203909)	(18, 39.725323357027285)	(20, 39.723608014184336)	(22, 39.727928080059364)	(24, 39.731457221345096)	(26, 39.563981362274504)	(28, 39.725124985392554)	(30, 39.689573454201906)	(32, 39.68419755567234)	(34, 39.702251837369616)	(36, 39.68306969139101)	(38, 39.69508774751682)	(40, 39.690955694088956)	(42, 39.67861077279762)	(44, 39.68738272737532)	(46, 39.66823544618927)	(48, 39.63827634158843)	(50, 39.668809460381595)	(52, 39.66493975386693)	(54, 39.602430795425775)	(56, 39.65109722265572)	(58, 39.645381780467275)	(60, 39.65126565628948)	(62, 39.61457355162041)	(64, 39.643503780138715)	(66, 39.60601628398692)	(68, 39.60300973888721)	(70, 39.643463453265724)	(72, 39.627060180464426)	(74, 39.62528705981052)	(76, 39.619727647671546)	(78, 39.61316351705861)	(80, 39.613995570064205)	(82, 39.61156609544494)	(84, 39.62111953701792)	(86, 39.63160408285738)	(88, 39.62283732278232)	(90, 39.607087510705895)	(92, 39.60538703954011)	(94, 39.614905237184644)	(96, 39.555356854589405)	(98, 39.61179987320179)	(100, 39.8476736663342)
PM2577_R2_unpaired	(1, 37.35262908388909)	(2, 37.368098146182255)	(3, 38.043495646475094)	(4, 38.10416276419881)	(5, 38.171303647897446)	(6, 38.17659735772361)	(7, 38.16464506995701)	(8, 38.33627489593466)	(9, 38.42646079571744)	(10, 38.48758442907389)	(12, 38.55592258016219)	(14, 38.57620260203885)	(16, 38.53310732578924)	(18, 38.59964264116685)	(20, 38.61414252678729)	(22, 38.60805442628835)	(24, 38.66692355418475)	(26, 38.27573042918986)	(28, 38.48312053499889)	(30, 38.45420381217289)	(32, 38.46508699780983)	(34, 38.491349513347984)	(36, 38.47199789588402)	(38, 38.480101716762796)	(40, 38.466636677889625)	(42, 38.464388689307185)	(44, 38.48956856766215)	(46, 38.46771881377454)	(48, 38.385497373948965)	(50, 38.44230413389408)	(52, 38.4399157541221)	(54, 38.426894570707915)	(56, 38.45554138397449)	(58, 38.454780906825754)	(60, 38.500189712717436)	(62, 38.451925154549095)	(64, 38.50413989151617)	(66, 38.478827200960794)	(68, 38.48660919038588)	(70, 38.55114155732322)	(72, 38.495014302392875)	(74, 38.50691004198803)	(76, 38.520345552735506)	(78, 38.52241924877365)	(80, 38.52215498107392)	(82, 38.50962887033879)	(84, 38.546363323790565)	(86, 38.55036763307393)	(88, 38.560603373403346)	(90, 38.57112895623786)	(92, 38.560429685201754)	(94, 38.57895667542559)	(96, 38.54877463804797)	(98, 38.67602455500516)	(100, 39.53070171584636)
PM2601_R1_paired	(1, 38.275314830816)	(2, 38.86482393734067)	(3, 39.10039806552624)	(4, 39.121103085763686)	(5, 39.14364473060452)	(6, 39.258430122842356)	(7, 39.22657735833608)	(8, 39.48150959085194)	(9, 39.46344163718823)	(10, 39.464516704879046)	(12, 39.5475013529483)	(14, 39.54465264634662)	(16, 39.68778689483863)	(18, 39.65656219345287)	(20, 39.70949887605113)	(22, 39.687807523593236)	(24, 39.701565166973566)	(26, 39.60827354828032)	(28, 39.636231789084434)	(30, 39.62917970610824)	(32, 39.60242207039497)	(34, 39.623019780603215)	(36, 39.62546297160248)	(38, 39.602235225377825)	(40, 39.61612320892574)	(42, 39.58557234161391)	(44, 39.57103696814593)	(46, 39.57062641831729)	(48, 39.5494688385013)	(50, 39.56205101180076)	(52, 39.52521679124782)	(54, 39.49717549405045)	(56, 39.53091342941565)	(58, 39.54931580089705)	(60, 39.561786385843064)	(62, 39.548806239333274)	(64, 39.53968880053891)	(66, 39.522843281394955)	(68, 39.500441103467)	(70, 39.513391466061066)	(72, 39.493629157617534)	(74, 39.45128449086917)	(76, 39.52159979622701)	(78, 39.44213557026204)	(80, 39.43488538999547)	(82, 39.35216308881043)	(84, 39.422402337795354)	(86, 39.48346340476627)	(88, 39.462694456278086)	(90, 39.44467296107711)	(92, 39.45650805567504)	(94, 39.47808957703308)	(96, 39.47912106311185)	(98, 39.48885235131871)	(100, 39.816098444551656)
PM2601_R1_unpaired	(1, 37.191816233343765)	(2, 37.37624007120066)	(3, 37.98553003373891)	(4, 37.99277579033871)	(5, 37.98036235965312)	(6, 38.176142631156516)	(7, 38.18816342874038)	(8, 38.6164597063272)	(9, 38.54788298336516)	(10, 38.55605615610996)	(12, 38.71936848317334)	(14, 38.7177117630124)	(16, 38.91749946581548)	(18, 38.91718583815496)	(20, 38.99998952579378)	(22, 38.982890833034574)	(24, 38.99455221571358)	(26, 38.73245166453093)	(28, 38.80349850458261)	(30, 38.78104270423655)	(32, 38.79167432281264)	(34, 38.78578392849768)	(36, 38.747307380843935)	(38, 38.72725556045682)	(40, 38.728961359755466)	(42, 38.72034737256033)	(44, 38.67825183702614)	(46, 38.6392102807626)	(48, 38.60379669027054)	(50, 38.66526815273666)	(52, 38.62866987068707)	(54, 38.61624733972703)	(56, 38.69854198652081)	(58, 38.73102720701849)	(60, 38.77749254051146)	(62, 38.75317500464107)	(64, 38.74842303569623)	(66, 38.73497733423278)	(68, 38.734640057115186)	(70, 38.75972305118129)	(72, 38.74608445921445)	(74, 38.732122256030586)	(76, 38.76737913993498)	(78, 38.658354102613366)	(80, 38.68926498674082)	(82, 38.60066950973523)	(84, 38.722700107809885)	(86, 38.78762400092701)	(88, 38.756597539019616)	(90, 38.754176612077245)	(92, 38.77507433441639)	(94, 38.78789909291095)	(96, 38.82267310152712)	(98, 38.901402781077614)	(100, 39.62454620599971)
PM2601_R2_paired	(1, 39.06283538904804)	(2, 39.458064157741404)	(3, 39.61877749023859)	(4, 39.631880597412206)	(5, 39.66033080363465)	(6, 39.64816660858501)	(7, 39.6181491956594)	(8, 39.683352320177946)	(9, 39.73427699036018)	(10, 39.733678091032985)	(12, 39.741057774834395)	(14, 39.761513080091504)	(16, 39.72435510911035)	(18, 39.71979378189157)	(20, 39.72752861010077)	(22, 39.73996601318649)	(24, 39.73722615002775)	(26, 39.582029201116036)	(28, 39.71745905821489)	(30, 39.68532194672371)	(32, 39.6670636761627)	(34, 39.69328988275316)	(36, 39.66370639698259)	(38, 39.68369285375674)	(40, 39.673108450975825)	(42, 39.674141827172406)	(44, 39.67380337672171)	(46, 39.64373553473681)	(48, 39.6220701345831)	(50, 39.649370578226666)	(52, 39.65018904062404)	(54, 39.578148384723875)	(56, 39.637412192535265)	(58, 39.621015075237125)	(60, 39.64026284440179)	(62, 39.61166483002019)	(64, 39.630632165983016)	(66, 39.582967415238414)	(68, 39.59028372573124)	(70, 39.62875476977837)	(72, 39.625295443262004)	(74, 39.616681229636036)	(76, 39.61356645265178)	(78, 39.58475690694139)	(80, 39.60523181312915)	(82, 39.59514427808584)	(84, 39.618475311445955)	(86, 39.60478023217731)	(88, 39.612981022436195)	(90, 39.60384080017418)	(92, 39.59806481592794)	(94, 39.601879949307616)	(96, 39.55427603018127)	(98, 39.592023516363184)	(100, 39.85358933226429)
PM2601_R2_unpaired	(1, 37.53389130143864)	(2, 37.558663096705956)	(3, 38.20697735948898)	(4, 38.160293415084205)	(5, 38.18313380848816)	(6, 38.25819356038202)	(7, 38.33398678188337)	(8, 38.49796048458028)	(9, 38.542599295065564)	(10, 38.561613660377695)	(12, 38.649762133150276)	(14, 38.688716383919925)	(16, 38.664550705598444)	(18, 38.69425997036837)	(20, 38.71995626423566)	(22, 38.72528873129848)	(24, 38.758580215321345)	(26, 38.40872066079005)	(28, 38.58530840626317)	(30, 38.54750237253923)	(32, 38.517377338785664)	(34, 38.55368817053815)	(36, 38.52227190338087)	(38, 38.54963569987949)	(40, 38.4965507519085)	(42, 38.52741300093608)	(44, 38.530478318209354)	(46, 38.49560037415803)	(48, 38.41686135619688)	(50, 38.47559978588817)	(52, 38.48250904526773)	(54, 38.45776675781194)	(56, 38.49298350355109)	(58, 38.48063924671257)	(60, 38.52084438401095)	(62, 38.48029802452273)	(64, 38.5429110959385)	(66, 38.49936289873966)	(68, 38.48471114222463)	(70, 38.555520776779645)	(72, 38.519323627184406)	(74, 38.525025347305224)	(76, 38.555633913115294)	(78, 38.532584577517)	(80, 38.542733788488995)	(82, 38.53997279432332)	(84, 38.558893481823674)	(86, 38.554023214176254)	(88, 38.55503662932821)	(90, 38.576629795167676)	(92, 38.54817383133033)	(94, 38.5547860588746)	(96, 38.53207387722031)	(98, 38.62376146160843)	(100, 39.518689229505625)
PM2616_R1_paired	(1, 38.18185921771206)	(2, 38.8496112151827)	(3, 39.09477939888306)	(4, 39.1688891179635)	(5, 39.12249905113314)	(6, 39.26303352460273)	(7, 39.21654438372027)	(8, 39.46739251128212)	(9, 39.44053762288626)	(10, 39.442252211883186)	(12, 39.542226143508245)	(14, 39.552643146322865)	(16, 39.68551858766964)	(18, 39.64467938388614)	(20, 39.71444420135805)	(22, 39.675592880921464)	(24, 39.69467672919304)	(26, 39.59247570082766)	(28, 39.60836803242489)	(30, 39.606435571051)	(32, 39.58122426427008)	(34, 39.636207711725035)	(36, 39.622811114996324)	(38, 39.57750620651727)	(40, 39.54968870894029)	(42, 39.54069631597794)	(44, 39.4290452268521)	(46, 39.58021470485277)	(48, 39.551603321464064)	(50, 39.55431053670785)	(52, 39.517475476119536)	(54, 39.51404560986293)	(56, 39.53055746720085)	(58, 39.53158800331532)	(60, 39.54751623572454)	(62, 39.50885055997826)	(64, 39.49188415052585)	(66, 39.483439506122956)	(68, 39.507949745290645)	(70, 39.54053976182925)	(72, 39.507180987818714)	(74, 39.488876262332354)	(76, 39.53128526379579)	(78, 39.46603780078951)	(80, 39.49758867154057)	(82, 39.34818851061682)	(84, 39.516254667071685)	(86, 39.525295729034966)	(88, 39.49764146657435)	(90, 39.47498653902021)	(92, 39.47936901178604)	(94, 39.50223106916133)	(96, 39.501211434398556)	(98, 39.53844135116536)	(100, 39.84785027072495)
PM2616_R1_unpaired	(1, 37.754578090737475)	(2, 38.32795340182312)	(3, 38.660835440234464)	(4, 38.73327991475073)	(5, 38.670456441700175)	(6, 38.83212329293145)	(7, 38.815390208386866)	(8, 39.14662313117453)	(9, 39.08779365081782)	(10, 39.09254105873658)	(12, 39.2301306043008)	(14, 39.25702250216093)	(16, 39.39600748672386)	(18, 39.36468190452403)	(20, 39.449392057223875)	(22, 39.40882990460149)	(24, 39.436844854552575)	(26, 39.268568487140925)	(28, 39.28754463000742)	(30, 39.29254571455114)	(32, 39.25829262577716)	(34, 39.303087653541255)	(36, 39.28295625949248)	(38, 39.230831369660145)	(40, 39.219281251013015)	(42, 39.201363326931954)	(44, 39.09294811616823)	(46, 39.22364488057292)	(48, 39.172307780671105)	(50, 39.20059839260023)	(52, 39.16031927827705)	(54, 39.1720318777825)	(56, 39.19067013367379)	(58, 39.1978638581396)	(60, 39.21807239366015)	(62, 39.19235469456794)	(64, 39.16206574530285)	(66, 39.13406348123567)	(68, 39.20748999373487)	(70, 39.24713515349892)	(72, 39.20222870327421)	(74, 39.19665696865052)	(76, 39.22630268312943)	(78, 39.155721736345335)	(80, 39.206889620407786)	(82, 39.054717094029506)	(84, 39.24267501499592)	(86, 39.25047353694272)	(88, 39.21263610021749)	(90, 39.20403454922831)	(92, 39.19661699572465)	(94, 39.23671287278852)	(96, 39.27333970242179)	(98, 39.31991417015628)	(100, 39.77969783474562)
PM2616_R2_paired	(1, 39.11430591157149)	(2, 39.31259383176075)	(3, 39.62315360597538)	(4, 39.641763360333165)	(5, 39.6469997990711)	(6, 39.6333665110691)	(7, 39.6239961234367)	(8, 39.65367268222496)	(9, 39.70589505484027)	(10, 39.717501075619566)	(12, 39.72138462325442)	(14, 39.72255339958835)	(16, 39.66779739563289)	(18, 39.685868515669576)	(20, 39.67082794930745)	(22, 39.661926093990616)	(24, 39.64813824529377)	(26, 39.44679623164212)	(28, 39.62533375247952)	(30, 39.596682661866275)	(32, 39.565863712000784)	(34, 39.60153994187871)	(36, 39.569723978526795)	(38, 39.58800417585489)	(40, 39.59818468140546)	(42, 39.587905425151526)	(44, 39.61427781256651)	(46, 39.57637590868269)	(48, 39.566548564619396)	(50, 39.585912423479414)	(52, 39.583973351210105)	(54, 39.52870615751434)	(56, 39.57996137857407)	(58, 39.55673040949769)	(60, 39.599148154923085)	(62, 39.56395267108705)	(64, 39.584905100939494)	(66, 39.5261341395753)	(68, 39.56554894789899)	(70, 39.62009555388256)	(72, 39.595689275395586)	(74, 39.60790852835291)	(76, 39.59281883649682)	(78, 39.56525560330529)	(80, 39.595394473484845)	(82, 39.57462047510367)	(84, 39.613957971773175)	(86, 39.59068365669498)	(88, 39.61605872547959)	(90, 39.60123039443755)	(92, 39.60298047205781)	(94, 39.62500676113639)	(96, 39.57666334126834)	(98, 39.59680886073858)	(100, 39.85624043733292)
PM2616_R2_unpaired	(1, 37.65924255886819)	(2, 37.71586358478817)	(3, 38.47635550064117)	(4, 38.520615867030614)	(5, 38.509148660190164)	(6, 38.54728653741549)	(7, 38.59923355050223)	(8, 38.701480965519615)	(9, 38.78603407918994)	(10, 38.8455815933978)	(12, 38.862858088700406)	(14, 38.8703410626426)	(16, 38.826074542997716)	(18, 38.90105072989916)	(20, 38.880970196091944)	(22, 38.87589683698057)	(24, 38.88852393247171)	(26, 38.51201792320245)	(28, 38.728511601347805)	(30, 38.71157353509447)	(32, 38.68355530176795)	(34, 38.72205129845996)	(36, 38.6902721954077)	(38, 38.71006168023254)	(40, 38.707994186404264)	(42, 38.695719057124364)	(44, 38.7451813856639)	(46, 38.70091732732119)	(48, 38.656762796925335)	(50, 38.70741163931793)	(52, 38.69194573361759)	(54, 38.663331385929936)	(56, 38.677939606724706)	(58, 38.700869508838814)	(60, 38.76538321759615)	(62, 38.73878729724929)	(64, 38.77213696242656)	(66, 38.705555394006915)	(68, 38.75661566318907)	(70, 38.843829617948785)	(72, 38.80009908145752)	(74, 38.83854603769811)	(76, 38.85662992107798)	(78, 38.83106416652227)	(80, 38.8467034934328)	(82, 38.84207819230262)	(84, 38.87938281067731)	(86, 38.87128654919498)	(88, 38.91181017034858)	(90, 38.9411561027798)	(92, 38.92726317979229)	(94, 38.97333890928584)	(96, 38.94813699855602)	(98, 39.03231593801735)	(100, 39.6638135281758)
PM2622_R1_paired	(1, 38.28979252422097)	(2, 38.82550453493029)	(3, 39.1410811177328)	(4, 39.170907280502504)	(5, 39.086679787740614)	(6, 39.22830803385768)	(7, 39.20436332480855)	(8, 39.46446876168918)	(9, 39.452011695935695)	(10, 39.46615017593234)	(12, 39.56838492178579)	(14, 39.578206322120124)	(16, 39.703694056379305)	(18, 39.6845078054481)	(20, 39.73509267600435)	(22, 39.69285371041762)	(24, 39.72757131256221)	(26, 39.62469096932816)	(28, 39.66777619094081)	(30, 39.67075117346497)	(32, 39.64628605416641)	(34, 39.667970883712094)	(36, 39.663916623253705)	(38, 39.64223715016483)	(40, 39.66200154561042)	(42, 39.64845211548931)	(44, 39.648969767323855)	(46, 39.64537237734885)	(48, 39.60427052018508)	(50, 39.598212913653114)	(52, 39.58941261256024)	(54, 39.58813330779422)	(56, 39.6136416065085)	(58, 39.61653691087962)	(60, 39.603289240361306)	(62, 39.597874562450514)	(64, 39.60233994737911)	(66, 39.620219509919295)	(68, 39.57368598789705)	(70, 39.573643424239094)	(72, 39.56231083160791)	(74, 39.52043160096235)	(76, 39.604949080223264)	(78, 39.549047261702015)	(80, 39.54354129260396)	(82, 39.45648367855426)	(84, 39.53266471652138)	(86, 39.55216450124932)	(88, 39.52939126773204)	(90, 39.52792853477673)	(92, 39.54019663681937)	(94, 39.56037060466626)	(96, 39.52895870066906)	(98, 39.564884760366326)	(100, 39.8562680750921)
PM2622_R1_unpaired	(1, 36.95762566588338)	(2, 36.96334659853144)	(3, 37.83604159993088)	(4, 37.6114977510135)	(5, 37.460018043365665)	(6, 37.72837427253203)	(7, 37.70119800410778)	(8, 38.27936148729542)	(9, 38.1769711319937)	(10, 38.18767352262475)	(12, 38.43643987758455)	(14, 38.43686085881089)	(16, 38.63128111113307)	(18, 38.661842693654805)	(20, 38.7507556750889)	(22, 38.729511289512374)	(24, 38.78687457746767)	(26, 38.42123353933532)	(28, 38.52446355915728)	(30, 38.509322022603385)	(32, 38.53399262547515)	(34, 38.503033041051644)	(36, 38.50333912565509)	(38, 38.46405229358936)	(40, 38.52244551487245)	(42, 38.51314256510847)	(44, 38.47513981770042)	(46, 38.498558966555436)	(48, 38.428008763395226)	(50, 38.46358389583823)	(52, 38.539239145050615)	(54, 38.52458507914187)	(56, 38.580015297116816)	(58, 38.60044896579869)	(60, 38.614049222298554)	(62, 38.6429048372848)	(64, 38.63425855723547)	(66, 38.65205376996926)	(68, 38.61702865871489)	(70, 38.61435324909606)	(72, 38.623126171589604)	(74, 38.6041558486589)	(76, 38.66179344422256)	(78, 38.54963677654963)	(80, 38.58229840249798)	(82, 38.52381597486618)	(84, 38.591955722417275)	(86, 38.6065720230623)	(88, 38.605022873054295)	(90, 38.62414178222667)	(92, 38.61747477850584)	(94, 38.679948479260226)	(96, 38.64859197229059)	(98, 38.72085020125918)	(100, 39.59045856525877)
PM2622_R2_paired	(1, 39.12408293129437)	(2, 39.425017527160605)	(3, 39.60207972935203)	(4, 39.65230327963341)	(5, 39.66663003748301)	(6, 39.65827383656956)	(7, 39.61801932596785)	(8, 39.69370772849474)	(9, 39.74207088831159)	(10, 39.75332307202997)	(12, 39.76361391608761)	(14, 39.76608212006379)	(16, 39.74009531798846)	(18, 39.75247995931402)	(20, 39.74314881911297)	(22, 39.759219504584834)	(24, 39.75500657112159)	(26, 39.61806416624697)	(28, 39.72776145074148)	(30, 39.7212712533461)	(32, 39.70488354261042)	(34, 39.72643853420912)	(36, 39.70644374697176)	(38, 39.73067000678634)	(40, 39.72474525236706)	(42, 39.694297997204764)	(44, 39.716781933126654)	(46, 39.69392634891138)	(48, 39.66332949785367)	(50, 39.70095332653019)	(52, 39.691230234727755)	(54, 39.64393588433097)	(56, 39.696155781416955)	(58, 39.69058591297196)	(60, 39.706766344940846)	(62, 39.686151118337435)	(64, 39.68900545947098)	(66, 39.65370177039763)	(68, 39.6508686003925)	(70, 39.69825635448241)	(72, 39.692318597915744)	(74, 39.65766674958226)	(76, 39.64199449754227)	(78, 39.62653840821966)	(80, 39.65240407493464)	(82, 39.63486729868174)	(84, 39.67293126569082)	(86, 39.65598160788106)	(88, 39.68994284076324)	(90, 39.67673482530532)	(92, 39.6745443276045)	(94, 39.665577411505396)	(96, 39.613889115619834)	(98, 39.66774189491112)	(100, 39.860836029949255)
PM2622_R2_unpaired	(1, 37.375647934419156)	(2, 37.14079257900982)	(3, 38.0200780929781)	(4, 38.04015100852119)	(5, 38.051291985762056)	(6, 38.099804551828285)	(7, 38.11840017258117)	(8, 38.346581814259515)	(9, 38.423638442454966)	(10, 38.50079646208607)	(12, 38.58911444288642)	(14, 38.57607205263726)	(16, 38.574479559918025)	(18, 38.63435055549563)	(20, 38.644536727429625)	(22, 38.66925509653759)	(24, 38.69566174091252)	(26, 38.35915262646964)	(28, 38.49244741667566)	(30, 38.50067177219286)	(32, 38.49548096214001)	(34, 38.53352734332866)	(36, 38.51075698414411)	(38, 38.536715780390466)	(40, 38.50489871642757)	(42, 38.49122856218315)	(44, 38.52571890842412)	(46, 38.49463660878007)	(48, 38.40773163628519)	(50, 38.50186555115949)	(52, 38.492181078589056)	(54, 38.49742032378042)	(56, 38.516792879724015)	(58, 38.52480709729321)	(60, 38.57486162590443)	(62, 38.54782456209587)	(64, 38.5879439092146)	(66, 38.54528847940321)	(68, 38.55576304058259)	(70, 38.622980728869834)	(72, 38.567521218808125)	(74, 38.5797622729743)	(76, 38.57311386244207)	(78, 38.54979796426784)	(80, 38.55332660241062)	(82, 38.554090698995495)	(84, 38.59984048835538)	(86, 38.59560867448189)	(88, 38.65597761155304)	(90, 38.66135062234285)	(92, 38.66311146396152)	(94, 38.626404013250216)	(96, 38.620420375562276)	(98, 38.751998952172166)	(100, 39.5609359341186)
PM3050_R1_paired	(1, 33.708215330486546)	(2, 33.82465070578398)	(3, 33.88269619653274)	(4, 33.90093219560973)	(5, 33.95386859937423)	(6, 37.67074389557027)	(7, 37.65283144801713)	(8, 37.5886156510606)	(9, 37.5595880673007)	(10, 37.56348867445605)	(12, 37.48057350996335)	(14, 37.51148831219744)	(16, 37.50442253248542)	(18, 37.48273676453439)	(20, 37.46445523500907)	(22, 37.454282591488905)	(24, 37.43264582769889)	(26, 37.41428837273929)	(28, 37.36156386544822)	(30, 37.361443402054945)	(32, 37.33125100799698)	(34, 37.33288960789227)	(36, 37.29423152791252)	(38, 37.259933949834625)	(40, 37.253017911951304)	(42, 37.20162507722807)	(44, 37.132476856389275)	(46, 37.141097122525295)	(48, 37.13926622782097)	(50, 37.075610916326156)	(52, 36.99640628054628)	(54, 37.03679060816273)	(56, 36.99769237810392)	(58, 36.97560772391721)	(60, 36.93320209705395)	(62, 36.87781583812702)	(64, 36.82273269625326)	(66, 36.84301963757402)	(68, 36.79281922520805)	(70, 36.80023040924763)	(72, 36.77154980168657)	(74, 36.87539096183933)	(76, 36.25238286752861)												
PM3050_R1_unpaired	(1, 33.448446055866036)	(2, 33.37550100328956)	(3, 33.47920419380167)	(4, 33.55098301849029)	(5, 33.57846956004085)	(6, 36.72962757686327)	(7, 36.701304533021315)	(8, 36.42152402506428)	(9, 36.373734341241615)	(10, 36.39546351464392)	(12, 36.211248903052976)	(14, 36.26419038894791)	(16, 36.19981306996341)	(18, 36.16798492756301)	(20, 36.12719966745185)	(22, 36.11004623856224)	(24, 36.07927527083686)	(26, 36.00732452696565)	(28, 35.883617128282495)	(30, 35.89926177389805)	(32, 35.83504226132742)	(34, 35.82989494968156)	(36, 35.716548247707316)	(38, 35.652111911689985)	(40, 35.663783171421386)	(42, 35.554200729758435)	(44, 35.40055116776746)	(46, 35.477506171128866)	(48, 35.44014518190076)	(50, 35.27621876964787)	(52, 35.18762888746384)	(54, 35.265552316727806)	(56, 35.250817660080386)	(58, 35.22869668735199)	(60, 35.23052820266791)	(62, 35.13176328793533)	(64, 35.0732515266424)	(66, 35.1777077956045)	(68, 35.11063432806981)	(70, 35.18161968351314)	(72, 35.15164517733344)	(74, 35.46609923202133)	(76, 35.198948080989396)												
PM3050_R2_paired	(1, 33.85453704094267)	(2, 33.808107645393484)	(3, 33.81800549342848)	(4, 33.83187776501326)	(5, 33.86134998399611)	(6, 37.48106776965315)	(7, 37.41763206931545)	(8, 37.37927632639997)	(9, 37.45302895339518)	(10, 37.38222215881318)	(12, 37.34384805484496)	(14, 37.3610806472023)	(16, 37.35995888612922)	(18, 37.356643723621495)	(20, 37.27858208010878)	(22, 37.23789100978347)	(24, 37.23727628670039)	(26, 37.23590640329308)	(28, 37.14457468110077)	(30, 37.208044622320585)	(32, 37.17429465023435)	(34, 37.207450121207756)	(36, 37.065328873747916)	(38, 37.12182211117369)	(40, 37.021237038709565)	(42, 36.97450729107479)	(44, 36.865265106308016)	(46, 36.93750989387807)	(48, 36.774914087641775)	(50, 36.79397336498125)	(52, 36.75514124956226)	(54, 36.72177320221853)	(56, 36.71362485218114)	(58, 36.68128616318025)	(60, 36.582482642966994)	(62, 36.579113176614584)	(64, 36.462237528345284)	(66, 36.481140649325255)	(68, 36.49437434930364)	(70, 36.491815260338946)	(72, 36.318365139308696)	(74, 36.43357969725009)	(76, 35.580690097154786)												
PM3050_R2_unpaired	(1, 33.365671125461255)	(2, 33.168124423431735)	(3, 33.21056849630996)	(4, 33.262122347785976)	(5, 33.36279981549816)	(6, 36.21907576107011)	(7, 36.086029750922506)	(8, 35.986072993542436)	(9, 36.14081238468635)	(10, 36.01837378920664)	(12, 35.93069649446494)	(14, 35.963161612084875)	(16, 35.97601620156827)	(18, 35.98061577490775)	(20, 35.838545029981546)	(22, 35.778777963560884)	(24, 35.755268392527675)	(26, 35.76440699953875)	(28, 35.595514298892994)	(30, 35.76257207103321)	(32, 35.675529001383765)	(34, 35.778524273523985)	(36, 35.46417781365314)	(38, 35.61785487776753)	(40, 35.45915446263838)	(42, 35.41073425968635)	(44, 35.217299930811805)	(46, 35.37535747232472)	(48, 35.047085447416976)	(50, 35.059238190167086)	(52, 35.00300628830399)	(54, 34.983543860098436)	(56, 34.998439404439736)	(58, 35.024540538457444)	(60, 34.86048368289282)	(62, 34.95563465826343)	(64, 34.77163787060894)	(66, 34.89215465859111)	(68, 34.87400603506214)	(70, 34.949686075493304)	(72, 34.706354753396006)	(74, 35.00541712787043)	(76, 34.6508343617535)												
PM3051_R1_paired	(1, 33.72488565368198)	(2, 33.82487354797282)	(3, 33.891654604818775)	(4, 33.90905629856539)	(5, 33.959485524905304)	(6, 37.67862500197376)	(7, 37.66782179694339)	(8, 37.605883374650645)	(9, 37.568855694683485)	(10, 37.58158704092607)	(12, 37.505904252612815)	(14, 37.54137134876899)	(16, 37.52918739111441)	(18, 37.50492439195128)	(20, 37.48335622891369)	(22, 37.47373938338079)	(24, 37.46219702831157)	(26, 37.442075760685924)	(28, 37.38553069499052)	(30, 37.385828951592956)	(32, 37.35924411250239)	(34, 37.352401930597445)	(36, 37.31573163221803)	(38, 37.27935239719358)	(40, 37.27798638195442)	(42, 37.216747634561976)	(44, 37.15077660755922)	(46, 37.149929032473125)	(48, 37.144886741441354)	(50, 37.08018261308037)	(52, 37.00315988216777)	(54, 37.02699808211402)	(56, 36.99659011203485)	(58, 36.984615415030234)	(60, 36.93107129934698)	(62, 36.88082520661448)	(64, 36.8331309641806)	(66, 36.83936978527059)	(68, 36.780568641294835)	(70, 36.796020877994856)	(72, 36.772940484464456)	(74, 36.87443231590463)	(76, 36.2581050621259)												
