Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
PM2577_R1_unpaired	(1, 0.0)	(2, 0.24023595832076733)	(3, 0.00020328216479242932)	(4, 0.0004501247934689506)	(5, 0.00021780231942045998)	(6, 0.002904030925606133)	(7, 0.0)	(8, 0.0)	(9, 0.0006534069582613799)	(10, 0.03094244951233335)	(12, 0.0)	(14, 0.00020328216479242932)	(16, 0.0014229751535470051)	(18, 0.05060999895600088)	(20, 0.0020691220344943697)	(22, 0.047480905633660274)	(24, 0.003477577033413344)	(26, 0.04758980679337051)	(28, 0.003622778579693651)	(30, 0.0067518719020342585)	(32, 0.05413839653061233)	(34, 0.0)	(36, 2.1780231942046e-05)	(38, 0.001444755385489051)	(40, 3.6300386570076664e-05)	(42, 0.0008276488137977479)	(44, 0.0008203887364837325)	(46, 0.0019674809520981553)	(48, 0.05002193269356564)	(50, 0.03618058442799896)	(52, 0.047906271924128455)	(54, 0.01993225296449842)	(56, 0.0009811792947252568)	(58, 0.00032765545437503114)	(60, 0.004293199444873412)	(62, 0.0373035631594585)	(64, 0.000778686263493846)	(66, 0.0)	(68, 3.474303788606681e-05)	(70, 0.0002854210665364671)	(72, 0.029310590150155538)	(74, 0.07102346489888683)	(76, 0.0)	(78, 7.082627347157408e-05)	(80, 0.0028994992150641412)	(82, 0.1977258709145127)	(84, 0.0175860627503488)	(86, 0.0)	(88, 0.00047362076723098773)	(90, 0.05616260461133441)	(92, 0.00012289452491373113)	(94, 0.001317483500102675)	(96, 0.03843235761119016)	(98, 0.00011062665853560727)	(100, 1.8862123535591882e-05)
PM2577_R2_paired	(1, 0.0)	(2, 0.13992700448608517)	(3, 0.00032179077258028747)	(4, 0.0018787630491418322)	(5, 0.00014975647493159532)	(6, 0.0009356685541180667)	(7, 0.09475995658398896)	(8, 1.3614224993781392e-05)	(9, 0.000815615842809267)	(10, 0.00036263344756163165)	(12, 1.6089538629014374e-05)	(14, 1.6089538629014374e-05)	(16, 1.7327195446630863e-05)	(18, 1.6089538629014374e-05)	(20, 0.0001658460135606097)	(22, 0.0004071890929958253)	(24, 0.0007333116644377705)	(26, 0.2718890685223994)	(28, 0.000823041783714966)	(30, 0.056494701925331126)	(32, 0.07414678228658632)	(34, 1.91836806730556e-05)	(36, 1.1757739767356657e-05)	(38, 3.7129704528494705e-06)	(40, 1.794602385543911e-05)	(42, 0.00011633974085595009)	(44, 0.0006516263144750821)	(46, 0.047361413439730236)	(48, 0.05372111299705257)	(50, 3.467550811214007e-05)	(52, 8.690279260323901e-05)	(54, 0.08488148578824908)	(56, 0.00017966340173973687)	(58, 2.3771438271605246e-05)	(60, 6.651810705080263e-05)	(62, 0.0539777509403098)	(64, 0.02876624313793785)	(66, 0.04924717036947297)	(68, 0.1029880090715141)	(70, 0.024593786084989404)	(72, 0.0003592475789712282)	(74, 0.00011697572899842944)	(76, 5.24890890274525e-05)	(78, 2.3880800734393e-05)	(80, 1.208897412421578e-05)	(82, 0.025923508650459077)	(84, 6.923942122906274e-07)	(86, 1.762003743891459e-05)	(88, 1.797092964912982e-05)	(90, 1.4710396605899613e-06)	(92, 6.038350348045986e-06)	(94, 0.001058768873010525)	(96, 0.07245517804454567)	(98, 5.434408470574024e-05)	(100, 8.761918755940718e-06)
PM2577_R2_unpaired	(1, 0.0)	(2, 0.48637630022152367)	(3, 0.0010025965579857567)	(4, 0.0026401709360291594)	(5, 0.0014871848943455392)	(6, 0.003893416633511355)	(7, 0.09743567549358245)	(8, 8.354971316547972e-05)	(9, 0.002172292542302473)	(10, 0.0005514281068921662)	(12, 5.848479921583581e-05)	(14, 1.6709942633095944e-05)	(16, 1.6709942633095944e-05)	(18, 0.00025064913949643917)	(20, 0.0010025965579857567)	(22, 0.0030244996165903664)	(24, 0.0026067510507629676)	(26, 0.21096302574283632)	(28, 0.0027237206491946392)	(30, 0.0405968056271066)	(32, 0.0706579924240462)	(34, 3.341988526619189e-05)	(36, 4.177485658273986e-05)	(38, 0.0)	(40, 0.00010861462711512365)	(42, 0.0005012982789928783)	(44, 0.002907530018158695)	(46, 0.04056338574184041)	(48, 0.04723900782376224)	(50, 0.0003939749990171581)	(52, 0.00037352724151150856)	(54, 0.06910935586280569)	(56, 0.0008005652686940692)	(58, 7.045969401644828e-05)	(60, 0.00047241645025387924)	(62, 0.04798086901592745)	(64, 0.02181573813659612)	(66, 0.044697145625298085)	(68, 0.0997600083846737)	(70, 0.023183394122919438)	(72, 0.002281501909819257)	(74, 0.0010653786727219273)	(76, 0.00024865848746015245)	(78, 2.028052838077422e-05)	(80, 0.00019677704063487316)	(82, 0.021987693888470657)	(84, 2.1746252332421476e-05)	(86, 0.00020100195005391875)	(88, 0.00028750146050741937)	(90, 2.375985722226598e-05)	(92, 0.0001107029724855142)	(94, 0.004839068499688835)	(96, 0.06792162088283031)	(98, 0.00050479308040863)	(100, 0.0)
PM2601_R1_paired	(1, 0.0)	(2, 0.14796285261825332)	(3, 0.0002864301130053593)	(4, 0.0005352481909696108)	(5, 0.0001822737082761377)	(6, 0.0010994287165862276)	(7, 0.0)	(8, 2.8932334647005987e-06)	(9, 0.0005207820236461078)	(10, 0.044810399901282875)	(12, 0.0)	(14, 0.00015768122382618264)	(16, 0.0006712301638105389)	(18, 0.07371958868057125)	(20, 0.0005063158563226048)	(22, 0.04638287228934765)	(24, 0.0013482467945504792)	(26, 0.06288442935526752)	(28, 0.0020513025264727244)	(30, 0.0018053776819731738)	(32, 0.07115473721411418)	(34, 0.0)	(36, 1.4466167323502993e-06)	(38, 8.535038720866766e-05)	(40, 1.4466167323502993e-06)	(42, 4.484511870285928e-05)	(44, 0.00016636092422028445)	(46, 0.00019818649233199103)	(48, 0.023361413610724982)	(50, 0.04872173492926502)	(52, 0.06483063322175685)	(54, 0.02548314084216138)	(56, 7.754031697808589e-05)	(58, 2.3497803763085157e-05)	(60, 0.001278196016356899)	(62, 0.04844480066095489)	(64, 6.83936611268049e-05)	(66, 0.0)	(68, 3.002676315426703e-06)	(70, 5.2844986073005886e-05)	(72, 0.02930467150403655)	(74, 0.09723516690894489)	(76, 0.0)	(78, 1.5576413758147828e-05)	(80, 0.0002708035839720742)	(82, 0.2465000082469456)	(84, 0.0233004808884522)	(86, 1.6389665745387165e-06)	(88, 7.495570492617387e-05)	(90, 0.06993295404001783)	(92, 0.00016774157891447542)	(94, 0.0001836610762295363)	(96, 0.04880559606168359)	(98, 2.0806937683713438e-05)	(100, 0.0)
PM2601_R1_unpaired	(1, 0.0)	(2, 0.2575457677922348)	(3, 0.00011970521394015097)	(4, 0.00023941042788030195)	(5, 0.00011970521394015097)	(6, 0.002932777741533699)	(7, 0.0)	(8, 2.9926303485037744e-05)	(9, 0.0006284523731857926)	(10, 0.0333827915375596)	(12, 0.0)	(14, 0.00020948412439526423)	(16, 0.0015112783259944062)	(18, 0.05543847720603242)	(20, 0.0019302465747849348)	(22, 0.04954299541947999)	(24, 0.0037707142391147563)	(26, 0.04800179079000055)	(28, 0.0027532199206234727)	(30, 0.006179781669660294)	(32, 0.05690486607679928)	(34, 0.0)	(36, 1.4963151742518872e-05)	(38, 0.0010923100772038776)	(40, 4.4889455227556616e-05)	(42, 0.0006134892214432737)	(44, 0.000703268131898387)	(46, 0.0014963151742518875)	(48, 0.046984296471509264)	(50, 0.037376241899999024)	(52, 0.048837797769394634)	(54, 0.019993797273125037)	(56, 0.0006605746999889904)	(58, 0.00015961824423762176)	(60, 0.004296195613405947)	(62, 0.039572446172161074)	(64, 0.0006534952191797831)	(66, 0.0)	(68, 6.934055399635615e-05)	(70, 0.00019430986523550972)	(72, 0.03205378824310388)	(74, 0.0749444468711344)	(76, 0.0)	(78, 3.902506033274328e-05)	(80, 0.002472564997053859)	(82, 0.20958596565998863)	(84, 0.0178985736342301)	(86, 0.0)	(88, 0.0002191200664021449)	(90, 0.059887809720687475)	(92, 9.213893630204987e-05)	(94, 0.0009194611014908238)	(96, 0.03921893863686866)	(98, 5.0832315628014194e-05)	(100, 0.0)
PM2601_R2_paired	(1, 0.0)	(2, 0.13362688080066185)	(3, 0.00035297448269347307)	(4, 0.0018574558843377843)	(5, 0.00014466167323502993)	(6, 0.0009836993779982037)	(7, 0.09536097499653173)	(8, 2.0252634252904193e-05)	(9, 0.0007580271677515569)	(10, 0.00035586771615817367)	(12, 1.0126317126452097e-05)	(14, 2.0252634252904193e-05)	(16, 2.0252634252904193e-05)	(18, 1.3019550591152694e-05)	(20, 0.00015768122382618264)	(22, 0.00037322711694637723)	(24, 0.000782619652201512)	(26, 0.2737259248618589)	(28, 0.0010111850959128594)	(30, 0.05751024819458615)	(32, 0.07317710740593988)	(34, 1.1572933858802395e-05)	(36, 8.679700394101797e-06)	(38, 0.0)	(40, 2.169925098525449e-05)	(42, 0.00014176843977032935)	(44, 0.0007551339342868563)	(46, 0.04681975054251744)	(48, 0.05263804304003034)	(50, 3.0401024694043e-05)	(52, 6.678387430183086e-05)	(54, 0.08678932963757537)	(56, 0.00016498101090464622)	(58, 1.1713749178555037e-05)	(60, 5.875303699956347e-05)	(62, 0.054427293984113154)	(64, 0.028864602258712832)	(66, 0.04909684314429138)	(68, 0.10223961557057112)	(70, 0.024230403979326687)	(72, 0.00034956181070968794)	(74, 0.00011062454831466532)	(76, 5.64642381001084e-05)	(78, 2.923946504767441e-05)	(80, 1.242596416395426e-05)	(82, 0.026236328927976)	(84, 1.587853126824989e-06)	(86, 2.2522204037687434e-05)	(88, 1.7960454540571083e-05)	(90, 0.0)	(92, 8.459059488606544e-06)	(94, 0.0012030682348025338)	(96, 0.07141914660710112)	(98, 4.2185827469503314e-05)	(100, 4.675757164645169e-06)
PM2601_R2_unpaired	(1, 0.0)	(2, 0.41549657152333197)	(3, 0.0009874939005225887)	(4, 0.0024517089944009096)	(5, 0.0012258544972004548)	(6, 0.0029624817015677656)	(7, 0.09435674477062389)	(8, 6.810302762224749e-05)	(9, 0.0021792968839119196)	(10, 0.0005107727071668562)	(12, 3.4051513811123744e-05)	(14, 3.4051513811123744e-05)	(16, 0.0)	(18, 0.0002383605966778662)	(20, 0.0005277984640724181)	(22, 0.0022984771822508526)	(24, 0.0021963226408174812)	(26, 0.21638034451278584)	(28, 0.002673043834173214)	(30, 0.04370511797657733)	(32, 0.06847759427416986)	(34, 5.107727071668562e-05)	(36, 6.810302762224749e-05)	(38, 0.0)	(40, 3.4051513811123744e-05)	(42, 0.0005107727071668562)	(44, 0.0025879150496454046)	(46, 0.03955083329162023)	(48, 0.04852340718085134)	(50, 0.0002733518039425189)	(52, 0.00025962166546259906)	(54, 0.06902528478408866)	(56, 0.0006212263825260023)	(58, 8.983946227128895e-05)	(60, 0.0005456248796215109)	(62, 0.0463526745824851)	(64, 0.02313479019077433)	(66, 0.043366183295913074)	(68, 0.09528803810602532)	(70, 0.02221210014339899)	(72, 0.001966372667734538)	(74, 0.0005781933769743061)	(76, 0.00016193053584838443)	(78, 8.232314262011101e-05)	(80, 0.00012570841932138405)	(82, 0.022554483173415782)	(84, 0.0)	(86, 0.0002225518957638137)	(88, 0.00018224293210653466)	(90, 0.0)	(92, 9.59834294207448e-05)	(94, 0.004216638559852719)	(96, 0.06421590373207274)	(98, 0.0003468145483901002)	(100, 0.0)
PM2616_R1_paired	(1, 0.0)	(2, 0.15040243013387736)	(3, 0.00022634411380168155)	(4, 0.0005755607465242759)	(5, 0.00018107529104134524)	(6, 0.0012351921638891765)	(7, 0.0)	(8, 6.466974680048044e-06)	(9, 0.0005561598224841319)	(10, 0.045724744475279695)	(12, 0.0)	(14, 0.00015520739232115308)	(16, 0.0005593933098241558)	(18, 0.07523354994033893)	(20, 0.0005464593604640598)	(22, 0.0459801899751416)	(24, 0.001180222879108768)	(26, 0.06393251168695496)	(28, 0.001927158454654317)	(30, 0.0016426115687322032)	(32, 0.07256268939747908)	(34, 0.0)	(36, 0.0)	(38, 0.00010993856956081677)	(40, 3.233487340024022e-06)	(42, 5.82027721204324e-05)	(44, 0.00018430877838136926)	(46, 0.0003168817593223542)	(48, 0.02406037929711875)	(50, 0.0501820040644218)	(52, 0.066254823971795)	(54, 0.025958202448178053)	(56, 0.00010540263609357806)	(58, 2.985849957522967e-05)	(60, 0.0011239558375004722)	(62, 0.048478323237509245)	(64, 3.749955682341936e-05)	(66, 0.0)	(68, 0.0)	(70, 3.5264719732053015e-05)	(72, 0.02798606279757559)	(74, 0.0978250652903983)	(76, 0.0)	(78, 1.1438687585992718e-05)	(80, 0.00021549591978066432)	(82, 0.24036968524891317)	(84, 0.023448727875397146)	(86, 4.274706854496716e-06)	(88, 6.183505781003723e-05)	(90, 0.07074515313061266)	(92, 0.00021787829735120617)	(94, 0.0001711370014773035)	(96, 0.04902592862456148)	(98, 1.0596260590233968e-05)	(100, 0.0)
PM2616_R1_unpaired	(1, 0.0)	(2, 0.186972291158978)	(3, 0.00021756142792527113)	(4, 0.00043512285585054226)	(5, 0.0002828298563028525)	(6, 0.0018710282801573316)	(7, 0.0)	(8, 0.0)	(9, 0.0003480982846804338)	(10, 0.041304037091612726)	(12, 0.0)	(14, 0.0001305368567551627)	(16, 0.000685318497964604)	(18, 0.06742228651404152)	(20, 0.0010007825684562473)	(22, 0.04877727214084578)	(24, 0.00195805285132744)	(26, 0.05854578025469046)	(28, 0.002523712563933145)	(30, 0.002817420491632261)	(32, 0.0684448252252903)	(34, 0.0)	(36, 0.0)	(38, 0.0005547816412094414)	(40, 0.0)	(42, 0.0003480982846804338)	(44, 0.000391610570265488)	(46, 0.0008811237830973481)	(48, 0.03445085211196668)	(50, 0.04702952543737295)	(52, 0.05998216261611715)	(54, 0.024304352489483372)	(56, 0.00039904561969333457)	(58, 9.284983176190797e-05)	(60, 0.0016005292416692452)	(62, 0.04451511954579044)	(64, 0.00028584563267021706)	(66, 0.0)	(68, 1.3097094920278638e-05)	(70, 0.00013507265490571052)	(72, 0.028977714213359648)	(74, 0.09291948317217573)	(76, 0.0)	(78, 1.5549062267152795e-05)	(80, 0.0011046355631175954)	(82, 0.23941665969711023)	(84, 0.023106343699684527)	(86, 0.0)	(88, 0.0001285725962205167)	(90, 0.06741652228659926)	(92, 0.00015717635816091087)	(94, 0.0005958936965371624)	(96, 0.04689154257310261)	(98, 2.0732813741377223e-05)	(100, 0.0)
PM2616_R2_paired	(1, 0.0)	(2, 0.14125812793628945)	(3, 0.0005561598224841319)	(4, 0.0018560217331737888)	(5, 0.00027807991124206594)	(6, 0.0016167436700120113)	(7, 0.09428849083510048)	(8, 1.9400924040144135e-05)	(9, 0.0006919662907651407)	(10, 0.0003815515061228346)	(12, 1.9400924040144135e-05)	(14, 2.2634411380168155e-05)	(16, 2.2634411380168155e-05)	(18, 1.2933949360096089e-05)	(20, 0.00019724272774146538)	(22, 0.0004009524301629788)	(24, 0.0008601076324463899)	(26, 0.2654499096919321)	(28, 0.0009118434298867743)	(30, 0.05473324020458662)	(32, 0.07348423328938593)	(34, 2.5867898720192177e-05)	(36, 1.2933949360096089e-05)	(38, 0.0)	(40, 1.6167436700120113e-05)	(42, 0.0001584408796611771)	(44, 0.0009377113286069664)	(46, 0.04714424541755024)	(48, 0.052938654730873294)	(50, 2.5898137703764927e-05)	(52, 0.0001073235125814866)	(54, 0.08284713173618499)	(56, 0.0001706516227197169)	(58, 2.6405870843670544e-05)	(60, 7.64310399612714e-05)	(62, 0.05367680414865732)	(64, 0.02775017226079002)	(66, 0.04925598391731999)	(68, 0.1022878878240881)	(70, 0.02377727551935399)	(72, 0.000348684675114815)	(74, 0.00013571752354663317)	(76, 3.2739520879665815e-05)	(78, 1.86083208967722e-05)	(80, 3.432965100781938e-05)	(82, 0.02510869943506404)	(84, 0.0)	(86, 8.258079860174191e-06)	(88, 2.97819924118887e-05)	(90, 4.399214458669402e-06)	(92, 1.8192675074138562e-05)	(94, 0.0019993787845635565)	(96, 0.07310772350206858)	(98, 7.092477753556966e-05)	(100, 0.0)
PM2616_R2_unpaired	(1, 0.0)	(2, 0.3873474300313324)	(3, 0.0008614557617853302)	(4, 0.0026458998397692283)	(5, 0.0016613789691574225)	(6, 0.003138160275075131)	(7, 0.09537545934051869)	(8, 0.00012306510882647572)	(9, 0.0019690417412236115)	(10, 0.0004307278808926651)	(12, 9.22988316198568e-05)	(14, 6.153255441323786e-05)	(16, 0.00012306510882647572)	(18, 0.0003076627720661893)	(20, 0.0006153255441323786)	(22, 0.0026766661169758473)	(24, 0.0019690417412236115)	(26, 0.21656382525739068)	(28, 0.002492068453736134)	(30, 0.043441983415745934)	(32, 0.06743967963690871)	(34, 6.153255441323786e-05)	(36, 0.00012306510882647572)	(38, 3.076627720661893e-05)	(40, 0.00015383138603309465)	(42, 0.0006768580985456166)	(44, 0.0029535626118354177)	(46, 0.044549569395184216)	(48, 0.048303055214391724)	(50, 0.0002468738823170719)	(52, 0.00034332717113080423)	(54, 0.06831351137128093)	(56, 0.0006697880918056211)	(58, 6.452235231720737e-05)	(60, 0.0004243391814888887)	(62, 0.04745051836797992)	(64, 0.0202774695192765)	(66, 0.04341272274942258)	(68, 0.09723129065906311)	(70, 0.02283185095816616)	(72, 0.0016393880805794883)	(74, 0.0006523098109207534)	(76, 7.401163018756768e-05)	(78, 3.81270178724209e-05)	(80, 0.0001960100968721101)	(82, 0.02207423710953172)	(84, 0.0)	(86, 0.00012806819375180898)	(88, 0.00017624359684982195)	(90, 0.0)	(92, 4.7049457919670576e-05)	(94, 0.005557096508887005)	(96, 0.06823875524569922)	(98, 0.0003102258185437483)	(100, 0.0)
PM2622_R1_paired	(1, 0.0)	(2, 0.15088529401142356)	(3, 0.00022131468234318748)	(4, 0.0004779114154947092)	(5, 0.00018282517237045923)	(6, 0.001058461524250027)	(7, 0.0)	(8, 0.0)	(9, 0.0005548904354401657)	(10, 0.045401584471997374)	(12, 0.0)	(14, 0.00017159906529508014)	(16, 0.0005725314608443328)	(18, 0.07374750483732954)	(20, 0.0004618741196727391)	(22, 0.0454946007877648)	(24, 0.0012284568599629103)	(26, 0.06333448866012435)	(28, 0.00203352911022581)	(30, 0.001799384591225046)	(32, 0.07084796175271735)	(34, 0.0)	(36, 1.6037295821970107e-06)	(38, 0.00011386480033598776)	(40, 3.2074591643940214e-06)	(42, 6.575291287007744e-05)	(44, 0.00016999533571288313)	(46, 0.00026140792189811277)	(48, 0.02324606029394567)	(50, 0.04972050398128467)	(52, 0.06608282270775713)	(54, 0.024814691347086186)	(56, 7.972395726229688e-05)	(58, 2.7799299523062138e-05)	(60, 0.0012513793127036739)	(62, 0.04789366161163453)	(64, 5.327338035896702e-05)	(66, 0.0)	(68, 1.6863951855980771e-06)	(70, 3.740876554712547e-05)	(72, 0.029345414774225267)	(74, 0.09653227588326305)	(76, 0.0)	(78, 1.2428328934119168e-05)	(80, 0.00027200037179388566)	(82, 0.24988710829322835)	(84, 0.023539325136923795)	(86, 0.0)	(88, 6.217272254565746e-05)	(90, 0.06992084990082423)	(92, 0.00015563048890560415)	(94, 0.00015971084603500383)	(96, 0.047695484195710555)	(98, 2.4965537345289133e-05)	(100, 0.0)
PM2622_R1_unpaired	(1, 0.0)	(2, 0.26821467652694164)	(3, 0.00013787594749500084)	(4, 0.0004595864916500029)	(5, 0.0002757518949900017)	(6, 0.002757518949900017)	(7, 0.0)	(8, 0.0)	(9, 0.00036766919332000225)	(10, 0.029620349386842684)	(12, 0.0)	(14, 0.00013787594749500084)	(16, 0.0015396147470275096)	(18, 0.0480957263511728)	(20, 0.0022060151599200134)	(22, 0.0489229820361428)	(24, 0.003768609231530023)	(26, 0.04561395929626278)	(28, 0.004136278424850025)	(30, 0.006709962778090041)	(32, 0.052163066802275324)	(34, 0.0)	(36, 0.0)	(38, 0.0012179042028725075)	(40, 2.297932458250014e-05)	(42, 0.0006204417637275038)	(44, 0.0009191729833000058)	(46, 0.0021370771861725134)	(48, 0.055770820761727846)	(50, 0.03568885142650303)	(52, 0.046630718421892016)	(54, 0.018148894491942732)	(56, 0.0011269797481739253)	(58, 0.0003498814776494462)	(60, 0.004827560311937025)	(62, 0.036853158459433426)	(64, 0.0008291468106065529)	(66, 0.0)	(68, 5.616778440557634e-05)	(70, 0.00028926982510746373)	(72, 0.03142007384314693)	(74, 0.06794144011431695)	(76, 0.0)	(78, 6.720274294715613e-05)	(80, 0.0030934851203365714)	(82, 0.20171253413901105)	(84, 0.014782605560422997)	(86, 0.0)	(88, 0.0006834519945217526)	(90, 0.05478005865102639)	(92, 0.00024173536987324607)	(94, 0.0016979173180526298)	(96, 0.034624516121319865)	(98, 0.00013513130032796367)	(100, 0.0)
PM2622_R2_paired	(1, 0.0)	(2, 0.13663776040318532)	(3, 0.0003431981305901603)	(4, 0.00178655475456747)	(5, 0.00016678787654848912)	(6, 0.000891673647701538)	(7, 0.09300990084909783)	(8, 2.2452214150758153e-05)	(9, 0.000737715607810625)	(10, 0.00033838694184356926)	(12, 1.2829836657576086e-05)	(14, 1.603729582197011e-05)	(16, 8.018647910985055e-06)	(18, 1.4433566239773097e-05)	(20, 0.00013952447365113993)	(22, 0.0003945174772204646)	(24, 0.0007024335570022907)	(26, 0.2724544112602858)	(28, 0.0008628065152219917)	(30, 0.056988530703370774)	(32, 0.07472096869372312)	(34, 1.764102540416712e-05)	(36, 1.1226107075379076e-05)	(38, 4.811188746591032e-06)	(40, 1.1226107075379076e-05)	(42, 0.00013952447365113993)	(44, 0.0006863962611803206)	(46, 0.047223421277373175)	(48, 0.05288137924336423)	(50, 4.334376607080493e-05)	(52, 6.767750104501313e-05)	(54, 0.08579177474614885)	(56, 0.0001298443338480904)	(58, 2.281609883725412e-05)	(60, 6.712629844159093e-05)	(62, 0.053913308597994244)	(64, 0.02942535165207144)	(66, 0.04774687710728493)	(68, 0.10126204921058518)	(70, 0.024716221210753613)	(72, 0.00037409065151712887)	(74, 0.00013209268226439932)	(76, 4.164479880929191e-05)	(78, 1.932895933041111e-05)	(80, 1.6037193459070275e-05)	(82, 0.026294859452673604)	(84, 0.0)	(86, 1.1260516055187489e-05)	(88, 1.916591178528782e-05)	(90, 0.0)	(92, 2.019583986702413e-06)	(94, 0.0009738369786123437)	(96, 0.07192931840938474)	(98, 5.8216816666399836e-05)	(100, 9.07142175274322e-06)
PM2622_R2_unpaired	(1, 0.0)	(2, 0.4923740696796462)	(3, 0.0011217775860209254)	(4, 0.0026750080897422067)	(5, 0.0015100852119512458)	(6, 0.003753640383993097)	(7, 0.08918131808866357)	(8, 0.00021572645885017797)	(9, 0.002329845755581922)	(10, 0.0005824614388954806)	(12, 4.3145291770035596e-05)	(14, 2.1572645885017798e-05)	(16, 8.629058354007119e-05)	(18, 0.00017258116708014238)	(20, 0.0007550426059756229)	(22, 0.0029770251321324563)	(24, 0.0026750080897422067)	(26, 0.2142163736382267)	(28, 0.0029770251321324563)	(30, 0.042756984144105274)	(32, 0.07147017581706397)	(34, 0.00019415381296516017)	(36, 6.471793765505338e-05)	(38, 2.1572645885017798e-05)	(40, 0.00023729910473519576)	(42, 0.0006687520224355517)	(44, 0.002567144860317118)	(46, 0.042368676518174955)	(48, 0.05069571782979183)	(50, 0.0003247886491996774)	(52, 0.00048264792939650583)	(54, 0.07229535072465314)	(56, 0.001034197075245706)	(58, 0.00015927686483059882)	(60, 0.0006217701057999406)	(62, 0.047598980108477164)	(64, 0.021474182551813256)	(66, 0.04494728387249332)	(68, 0.09827327097963394)	(70, 0.02307593629567082)	(72, 0.0026172431456271475)	(74, 0.0006074748258635444)	(76, 0.0002577578674145082)	(78, 0.00010520078490305616)	(80, 0.00010757144290148151)	(82, 0.022480038634811496)	(84, 0.0)	(86, 0.0002616581802196882)	(88, 0.00047903503183187784)	(90, 6.190658667510247e-05)	(92, 0.00012825096148142687)	(94, 0.004374047319239181)	(96, 0.06606774866068436)	(98, 0.0006938185876190629)	(100, 0.0)
PM3050_R1_paired	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)												
PM3050_R1_unpaired	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)												
PM3050_R2_paired	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)												
PM3050_R2_unpaired	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)												
