tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_name,uploader,overall_job_status,runtime_seconds,total_reads,passed_filters,passed_filters_percent,host_organism,total_ercc_reads,subsampled_fraction,quality_control,compression_ratio,reads_after_bowtie2_ercc_filtered,reads_after_fastp,reads_after_bowtie2_host_filtered,reads_after_hisat2_host_filtered,reads_after_czid_dedup,sample_type,nucleotide_type,collection_date,water_control,state,site,habitat,species,lineage,family
2689334,1,-200011270,Atrato Rhabdo-like virus 2,,viruses,False,,,,,,,,0.3445819428494767,3.0,,,77.0667,24.6667,10^-5.52759,,0,PM2469,Jorge Alberto Castro Rodríguez,COMPLETE,2696,8706270,829594,9.529,Mosquito,68.0,1.0,88.25,1.24,8706202,7683226,1717164,1650712,667202,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_serratus,"OrderedDict({'species': 'Atrato Rhabdo-like virus 2', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
-200012058,2,-200012058,non-genus-specific reads in family Picornaviridae,,viruses,False,21.13435916143457,184.0,,,96.2675,46.6606,10^-16.9788,,,,,,,,[2952019],0,PM2469,Jorge Alberto Castro Rodríguez,COMPLETE,2696,8706270,829594,9.529,Mosquito,68.0,1.0,88.25,1.24,8706202,7683226,1717164,1650712,667202,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_serratus,"{'family': 'Unclassified', 'note': 'Could not retrieve from NCBI: The input integer is not a valid NCBI taxonomic identifier.'}",Unclassified
2952019,1,-200012058,XiangYun picorna-like virus 2,,viruses,False,21.13435916143457,184.0,,,96.2675,46.6606,10^-16.9788,,,,,,,,,0,PM2469,Jorge Alberto Castro Rodríguez,COMPLETE,2696,8706270,829594,9.529,Mosquito,68.0,1.0,88.25,1.24,8706202,7683226,1717164,1650712,667202,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_serratus,"OrderedDict({'species': 'XiangYun picorna-like virus 2', 'family': 'Picornaviridae', 'order': 'Picornavirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Picornaviridae
-200186665,2,-200186665,non-genus-specific reads in family Metaviridae,,viruses,False,,,,,,,,0.8040245333154457,7.0,,,85.7571,24.1429,10^-4.54861,[2689361],0,PM2469,Jorge Alberto Castro Rodríguez,COMPLETE,2696,8706270,829594,9.529,Mosquito,68.0,1.0,88.25,1.24,8706202,7683226,1717164,1650712,667202,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_serratus,"{'family': 'Unclassified', 'note': 'Could not retrieve from NCBI: The input integer is not a valid NCBI taxonomic identifier.'}",Unclassified
2689361,1,-200186665,Chibugado virus,,viruses,False,,,,,,,,0.8040245333154457,7.0,,,85.7571,24.1429,10^-4.54861,,0,PM2469,Jorge Alberto Castro Rodríguez,COMPLETE,2696,8706270,829594,9.529,Mosquito,68.0,1.0,88.25,1.24,8706202,7683226,1717164,1650712,667202,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_serratus,"OrderedDict({'species': 'Chibugado virus', 'family': 'Metaviridae', 'order': 'Ortervirales', 'class': 'Revtraviricetes', 'phylum': 'Artverviricota', 'kingdom': 'Pararnavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Metaviridae
-200232795,2,-200232795,non-genus-specific reads in family Dicistroviridae,,viruses,False,,,,,,,,0.1148606476164922,1.0,,,100.0,24.0,10^-6.50585,[2789442],0,PM2469,Jorge Alberto Castro Rodríguez,COMPLETE,2696,8706270,829594,9.529,Mosquito,68.0,1.0,88.25,1.24,8706202,7683226,1717164,1650712,667202,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_serratus,"{'family': 'Unclassified', 'note': 'Could not retrieve from NCBI: The input integer is not a valid NCBI taxonomic identifier.'}",Unclassified
2789442,1,-200232795,Ohio dicistro-like virus,,viruses,False,,,,,,,,0.1148606476164922,1.0,,,100.0,24.0,10^-6.50585,,0,PM2469,Jorge Alberto Castro Rodríguez,COMPLETE,2696,8706270,829594,9.529,Mosquito,68.0,1.0,88.25,1.24,8706202,7683226,1717164,1650712,667202,Whole Body,RNA,01/01/2024,No,Campeche,Nuevo_Conhuas,conservado,aedes_serratus,"OrderedDict({'species': 'Ohio dicistro-like virus', 'family': 'Dicistroviridae', 'order': 'Picornavirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Dicistroviridae
2948934,2,2948934,Triniovirus,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,66.7,30.0,10^-4.6968,[2956558],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Triniovirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
2956558,1,2948934,Triniovirus yonagoense,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,66.7,30.0,10^-4.6968,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Triniovirus yonagoense', 'genus': 'Triniovirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
2948811,2,2948811,Madalivirus,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,59.4,32.0,10^-4.67572,[2956147],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Madalivirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
2956147,1,2948811,Madalivirus amapaense,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,59.4,32.0,10^-4.67572,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Madalivirus amapaense', 'genus': 'Madalivirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
2843423,2,2843423,Moturavirus,,viruses,False,0.0807261180486194,1.0,,,88.636,44.0,10^-10.7665,,,,,,,,[2843625],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Moturavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2843625,1,2843423,Moturavirus motura,,viruses,False,0.0807261180486194,1.0,,,88.636,44.0,10^-10.7665,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Moturavirus motura', 'genus': 'Moturavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2843380,2,2843380,Fernvirus,,viruses,False,0.5650828263403359,7.0,,,97.0783,39.0,10^-12.6814,,,,,,,,[2835998],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Fernvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2835998,1,2843380,Paenibacillus phage Pahemo,,viruses,True,0.5650828263403359,7.0,,,97.0783,39.0,10^-12.6814,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Paenibacillus phage Pahemo', 'genus': 'Fernvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2842863,2,2842863,Merhavirus,,viruses,False,,,,,,,,0.4036305902430971,5.0,,,62.58,32.0,10^-4.74256,[2845583],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Merhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2845583,1,2842863,Merhavirus merida,,viruses,False,,,,,,,,0.4036305902430971,5.0,,,62.58,32.0,10^-4.74256,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Merhavirus merida', 'genus': 'Merhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2842664,2,2842664,Emesvirus,,viruses,True,0.1614522360972388,2.0,,,96.12,38.5,10^-11.8538,,,,,,,,[329852],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Emesvirus', 'family': 'Fiersviridae', 'order': 'Norzivirales', 'class': 'Leviviricetes', 'phylum': 'Lenarviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Fiersviridae
329852,1,2842664,Emesvirus zinderi,,viruses,True,0.1614522360972388,2.0,,,96.12,38.5,10^-11.8538,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Emesvirus zinderi', 'genus': 'Emesvirus', 'family': 'Fiersviridae', 'order': 'Norzivirales', 'class': 'Leviviricetes', 'phylum': 'Lenarviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Fiersviridae
2842652,2,2842652,Doliuvirus,,viruses,False,,,,,,,,0.4843567082917165,6.0,,,84.2833,28.6667,10^-7.99267,[2844094],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Doliuvirus', 'family': 'Chuviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Chuviridae
2844094,1,2842652,Doliuvirus culisetae,,viruses,False,,,,,,,,0.4843567082917165,6.0,,,84.2833,28.6667,10^-7.99267,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Doliuvirus culisetae', 'genus': 'Doliuvirus', 'family': 'Chuviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Chuviridae
2733155,2,2733155,Shapirovirus,,viruses,True,0.1614522360972388,2.0,,,96.0525,38.0,10^-11.5164,,,,,,,,[1959737],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Shapirovirus', 'family': 'Jeanschmidtviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Jeanschmidtviridae
1959737,1,2733155,Caulobacter phage Ccr29,,viruses,True,0.1614522360972388,2.0,,,96.0525,38.0,10^-11.5164,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Caulobacter phage Ccr29', 'genus': 'Shapirovirus', 'family': 'Jeanschmidtviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Jeanschmidtviridae
2560150,2,2560150,Ilzatvirus,,viruses,True,0.0807261180486194,1.0,,,89.189,37.0,10^-7.41084,,,,,,,,[3049368],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Ilzatvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
3049368,1,2560150,Microbacterium phage GardenB,,viruses,True,0.0807261180486194,1.0,,,89.189,37.0,10^-7.41084,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Microbacterium phage GardenB', 'genus': 'Ilzatvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1884455,2,1884455,Anphevirus,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,74.2,31.0,10^-7.25964,[2783999],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Anphevirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
2783999,1,1884455,Aedes albopictus anphevirus,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,74.2,31.0,10^-7.25964,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Culivirus dunyae', 'genus': 'Culivirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
1623305,2,1623305,Skunavirus,,viruses,True,0.0807261180486194,1.0,,,96.875,96.0,10^-48.8541,0.1614522360972388,2.0,,,96.2,26.5,10^-7.86141,"[2845479, 2845178, 1636558]",0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845479,1,1623305,Skunavirus sv7,,viruses,False,0.0807261180486194,1.0,,,96.875,96.0,10^-48.8541,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Skunavirus sv7', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845178,1,1623305,Skunavirus sv63302,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,95.7,23.0,10^-5.56543,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Skunavirus sv63302', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1636558,1,1623305,Lactococcus phage 936 group phage Phi129,,viruses,True,,,,,,,,0.0807261180486194,1.0,,,96.7,30.0,10^-10.1574,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Lactococcus phage 936 group phage Phi129', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1623283,2,1623283,Chivirus,,viruses,True,0.0807261180486194,1.0,,,95.238,42.0,10^-13.5315,,,,,,,,[1005056],0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Chivirus', 'family': 'Casjensviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Casjensviridae
1005056,1,1623283,Chivirus iEPS5,,viruses,True,0.0807261180486194,1.0,,,95.238,42.0,10^-13.5315,,,,,,,,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Chivirus iEPS5', 'genus': 'Chivirus', 'family': 'Casjensviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Casjensviridae
1308858,2,1308858,Sigmavirus,,viruses,False,,,,,,,,0.2421783541458582,3.0,,,63.9333,32.3333,10^-4.18828,"[2845539, 2844833]",0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Sigmavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2845539,1,1308858,Sigmavirus lousefly,,viruses,False,,,,,,,,0.1614522360972388,2.0,,,65.6,32.0,10^-3.4698,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Sigmavirus lousefly', 'genus': 'Sigmavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2844833,1,1308858,Sigmavirus hippoboscid,,viruses,False,,,,,,,,0.0807261180486194,1.0,,,60.6,33.0,10^-5.62525,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Sigmavirus hippoboscid', 'genus': 'Sigmavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
1299308,2,1299308,Quaranjavirus,,viruses,False,0.0807261180486194,1.0,,,87.778,90.0,10^-33.786,17.921198206793512,222.0,1.0,214.0,45.5304,82.1312,10^-11.9261,"[2607739, 2607738]",0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Quaranjavirus', 'family': 'Orthomyxoviridae', 'order': 'Articulavirales', 'class': 'Insthoviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthomyxoviridae
2607739,1,1299308,Guadeloupe mosquito quaranja-like virus 3,,viruses,False,,,,,,,,0.1614522360972388,2.0,,,92.05,31.5,10^-10.8666,,0,PM2497,Jorge Alberto Castro Rodríguez,COMPLETE,16422,85303732,2316318,2.715,Mosquito,1676.0,0.14522,85.458,1.16,85302056,72897532,30091372,30008832,13753536,Whole Body,RNA,23/03/2026,No,Campeche,Calkini,diversificado,aedes_taeniorhynchus,"OrderedDict({'species': 'Guadeloupe mosquito quaranja-like virus 3', 'genus': 'Quaranjavirus', 'family': 'Orthomyxoviridae', 'order': 'Articulavirales', 'class': 'Insthoviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthomyxoviridae
